date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
00:49:13	214/214	---M--	302	error ('Found')	text/html	date:Fri,%2015%20Feb%202019%2019:19:14%20GMT	http://www.sympulsefest.com/sponsors/index_files/Haymaker.woff	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/sponsors/index_files/Haymaker.woff	(from http://www.sympulsefest.com/sponsors/index_files/style.css)
00:49:13	6730/6730	---M--	200	added ('OK')	application/javascript	date:Fri,%2007%20Dec%202018%2009:06:43%20GMT	http://www.sympulsefest.com/sprint/js/lib/modernizr.js	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/sprint/js/lib/modernizr.js	(from http://www.sympulsefest.com/sprint/)
00:49:13	214/214	---M--	302	error ('Found')	text/html	date:Fri,%2015%20Feb%202019%2019:19:14%20GMT	http://www.sympulsefest.com/sponsors/index_files/GearedSlab.woff	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/sponsors/index_files/GearedSlab.woff	(from http://www.sympulsefest.com/sponsors/index_files/style.css)
00:49:13	214/214	---M--	302	error ('Found')	text/html	date:Fri,%2015%20Feb%202019%2019:19:14%20GMT	http://www.sympulsefest.com/sponsors/pattern.png	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/sponsors/pattern.png	(from http://www.sympulsefest.com/sponsors/index_files/style.css)
00:49:44	2589799/2589799	---M--	200	added ('OK')	image/png	date:Thu,%2014%20Feb%202019%2011:16:05%20GMT	http://www.sympulsefest.com/sponsors/index_files/Sponsors_19/fitato.png	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/sponsors/index_files/Sponsors_19/fitato.png	(from http://www.sympulsefest.com/sponsors/)
00:49:44	214/214	---M--	302	error ('Found')	text/html	date:Fri,%2015%20Feb%202019%2019:19:45%20GMT	http://www.sympulsefest.com/simunc/fonts/glyphicons-halflings-regular.eot	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/simunc/fonts/glyphicons-halflings-regular.a9.delayed	(from http://www.sympulsefest.com/simunc/css/bootstrap.min.css)
00:49:44	214/214	---M--	302	error ('Found')	text/html	date:Fri,%2015%20Feb%202019%2019:19:45%20GMT	http://www.sympulsefest.com/simunc/fonts/glyphicons-halflings-regular.eot?	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/simunc/fonts/glyphicons-halflings-regulard41d.eot	(from http://www.sympulsefest.com/simunc/css/bootstrap.min.css)
00:49:44	214/214	---M--	302	error ('Found')	text/html	date:Fri,%2015%20Feb%202019%2019:19:45%20GMT	http://www.sympulsefest.com/simunc/fonts/glyphicons-halflings-regular.woff2	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/simunc/fonts/glyphicons-halflings-regular.woff2	(from http://www.sympulsefest.com/simunc/css/bootstrap.min.css)
00:49:44	214/214	---M--	302	error ('Found')	text/html	date:Fri,%2015%20Feb%202019%2019:19:45%20GMT	http://www.sympulsefest.com/simunc/fonts/glyphicons-halflings-regular.woff	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/simunc/fonts/glyphicons-halflings-regular.woff	(from http://www.sympulsefest.com/simunc/css/bootstrap.min.css)
00:49:45	214/214	---M--	302	error ('Found')	text/html	date:Fri,%2015%20Feb%202019%2019:19:46%20GMT	http://www.sympulsefest.com/simunc/fonts/glyphicons-halflings-regular.ttf	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/simunc/fonts/glyphicons-halflings-regular.ttf	(from http://www.sympulsefest.com/simunc/css/bootstrap.min.css)
00:49:45	214/214	---M--	302	error ('Found')	text/html	date:Fri,%2015%20Feb%202019%2019:19:46%20GMT	http://www.sympulsefest.com/simunc/fonts/glyphicons-halflings-regular.svg	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/simunc/fonts/glyphicons-halflings-regular.svg	(from http://www.sympulsefest.com/simunc/css/bootstrap.min.css)
00:49:48	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2015%20Dec%202018%2022:02:45%20GMT	http://www.sympulsefest.com/simunc/fonts/et-line.eot	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/simunc/fonts/et-line.eot	(from http://www.sympulsefest.com/simunc/css/et-line.css)
00:49:49	175537/175537	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2015%20Dec%202018%2022:02:47%20GMT	http://www.sympulsefest.com/simunc/fonts/et-line.svg	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/simunc/fonts/et-line.svg	(from http://www.sympulsefest.com/simunc/css/et-line.css)
00:49:51	32694/32694	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2015%20Dec%202018%2022:02:45%20GMT	http://www.sympulsefest.com/simunc/fonts/et-line.eot?	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/simunc/fonts/et-lined41d.eot	(from http://www.sympulsefest.com/simunc/css/et-line.css)
00:49:51	32536/32536	---M--	200	added ('OK')	font/ttf	date:Sat,%2015%20Dec%202018%2022:02:48%20GMT	http://www.sympulsefest.com/simunc/fonts/et-line.ttf	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/simunc/fonts/et-line.ttf	(from http://www.sympulsefest.com/simunc/css/et-line.css)
00:49:55	55220/55220	---M--	200	added ('OK')	font/woff	date:Sat,%2015%20Dec%202018%2022:02:49%20GMT	http://www.sympulsefest.com/simunc/fonts/et-line.woff	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/simunc/fonts/et-line.woff	(from http://www.sympulsefest.com/simunc/css/et-line.css)
00:49:59	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2015%20Dec%202018%2022:02:52%20GMT	http://www.sympulsefest.com/simunc/fonts/fontawesome-webfont.eot?v=4.3.0	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/simunc/fonts/fontawesome-webfonte0a5.eot	(from http://www.sympulsefest.com/simunc/css/font-awesome.min.css)
00:50:01	56780/56780	---M--	200	added ('OK')	font/woff2	date:Sat,%2015%20Dec%202018%2022:02:59%20GMT	http://www.sympulsefest.com/simunc/fonts/fontawesome-webfont.woff2?v=4.3.0	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/simunc/fonts/fontawesome-webfonte0a5.woff2	(from http://www.sympulsefest.com/simunc/css/font-awesome.min.css)
00:50:01	60767/60767	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Sat,%2015%20Dec%202018%2022:02:52%20GMT	http://www.sympulsefest.com/simunc/fonts/fontawesome-webfont.eot?	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/simunc/fonts/fontawesome-webfontd41d.eot	(from http://www.sympulsefest.com/simunc/css/font-awesome.min.css)
00:50:02	313398/313398	---M--	200	added ('OK')	image/svg+xml	date:Sat,%2015%20Dec%202018%2022:02:55%20GMT	http://www.sympulsefest.com/simunc/fonts/fontawesome-webfont.svg?v=4.3.0	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/simunc/fonts/fontawesome-webfonte0a5.svg	(from http://www.sympulsefest.com/simunc/css/font-awesome.min.css)
00:50:04	116/116	---M--	200	added ('OK')	image/png	date:Sat,%2015%20Dec%202018%2022:02:24%20GMT	http://www.sympulsefest.com/simunc/css/grabbing.png	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/simunc/css/grabbing.png	(from http://www.sympulsefest.com/simunc/css/owl.carousel.css)
00:50:06	71508/71508	---M--	200	added ('OK')	font/woff	date:Sat,%2015%20Dec%202018%2022:02:58%20GMT	http://www.sympulsefest.com/simunc/fonts/fontawesome-webfont.woff?v=4.3.0	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/simunc/fonts/fontawesome-webfonte0a5.woff	(from http://www.sympulsefest.com/simunc/css/font-awesome.min.css)
00:50:09	122092/122092	---M--	200	added ('OK')	font/ttf	date:Sat,%2015%20Dec%202018%2022:02:56%20GMT	http://www.sympulsefest.com/simunc/fonts/fontawesome-webfont.ttf?v=4.3.0	C:/My%20Web%20Sites/impulse2019/www.sympulsefest.com/simunc/fonts/fontawesome-webfonte0a5.ttf	(from http://www.sympulsefest.com/simunc/css/font-awesome.min.css)
